﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At,,,
spotify:track:5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),"B.o.B, Rivers Cuomo",B.o.B Presents: The Adventures of Bobby Ray,1,8,196133,spotify:user:wywymarsh,2019-12-03T21:20:47Z,,,
spotify:track:5233fZGEk0FY0AzdgLaWch,Everyroad,Parcels,Parcels,1,5,515886,spotify:user:wywymarsh,2019-12-03T21:21:03Z,,,
spotify:track:2K22nUTdyr48JDwI5t906t,Relax,Frankie Goes To Hollywood,Welcome To The Pleasuredome,1,3,236800,spotify:user:wywymarsh,2019-12-03T21:21:03Z,,,
spotify:track:6IpvkngH89cA3hhPC84Leg,Wish - Trippie Mix,"Diplo, Trippie Redd",LIFE'S A TRIP,1,3,176874,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:1TdsPlCvVs39zVtuxw6lUm,Confide In Me,Tame Impala,triple j Like A Version,1,1,271054,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:7C8yxBn9y0ldmUPxGl2juA,Keep in Line,Maybird,Unraveling,1,2,219666,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:1jJci4qxiYcOHhQR247rEU,Kids,MGMT,Oracular Spectacular,1,5,302840,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:6xUHtKE18uTWVaCt6q1adW,Hostage,"Danrell, Småland",Hostage,1,1,195857,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:2At3wa1XCMnEendDMO9qcM,Senior Skip Day,Mac Miller,Senior Skip Day,1,1,147522,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,The Doors,1,1,145866,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:66FSV5dLK5sNLZ00IfHxfD,Bad Moon Rising,Creedence Clearwater Revival,Green River (40th Anniversary Edition),1,5,141600,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:1YZuigG1YcdgbfD7XJoCU5,See Emily Play,Pink Floyd,Relics,1,3,173800,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:2DFRFqWNahKtFD112H2iEZ,Do You Realize??,The Flaming Lips,Yoshimi Battles The Pink Robots (U.S. Version),1,9,213173,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:46RVKt5Edm1zl0rXhPJZxz,Down Under,Men At Work,The Best Of Men At Work: Contraband,1,2,220866,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:5fgkjhICZnqFctrV0AyuQD,Walking in Memphis,Marc Cohn,Marc Cohn,1,1,252613,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,Rubber Soul (Remastered),1,11,146333,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:6Fe3Flc9SjE03pqwD6PVQl,Amber,311,From Chaos,1,10,206973,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:2t5GyUfFoZg3E8ak3i7dVP,Maggot Brain,Funkadelic,Maggot Brain,1,1,621106,spotify:user:wywymarsh,2019-12-03T21:21:10Z,,,
spotify:track:1auxYwYrFRqZP7t3s7w4um,Ni**as In Paris,"JAY-Z, Kanye West",Watch The Throne,1,3,219333,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4TRUsIZw92IhJjAtxtiC4e,Lift Off,"JAY-Z, Kanye West, Beyoncé",Watch The Throne,1,2,266253,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7r6PigmGzlB3YPB7wvBBbi,No Church In The Wild,"JAY-Z, Kanye West, Frank Ocean, The-Dream",Watch The Throne,1,1,272506,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:3ezkJgagRPZ39KCTrKcSI7,Ghosts 'n' Stuff,"deadmau5, Rob Swire",For Lack of a Better Name (The Extended Mixes),1,3,328746,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7A1Heow9lN9CIuuJzJ6MDP,Money Mitch,Lil Uzi Vert,The Perfect LUV Tape,1,4,247092,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:2oeqKWbVwK5Ly2vjwWJKHd,Sense,King Gizzard & The Lizard Wizard,Paper Mâché Dream Balloon,1,1,210653,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7wmYgsLNRB9EpqpvR3hkvN,Problems III,The Growlers,Casual Acquaintances,1,2,214106,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0xxm1WskKZSCvbkGjkSMr2,Open Your Eyes,STRFKR,"Being No One, Going Nowhere",1,5,232946,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6gSw5vz7dcafda23VqMrnl,Empty,Kevin Abstract,American Boyfriend: A Suburban Love Story,1,1,194336,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0dEhydwCE5Og4PLKyjfqMR,Going Gets Tough,The Growlers,Chinese Fountain,1,6,208613,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:47WtMNT8S9n3eqsCn076Bf,When You Were Made,The Growlers,City Club,1,6,218352,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6vaB3UAaU8I1pk9E1SXvv9,Speed Living,The Growlers,City Club,1,13,203472,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,Futsal Shuffle 2020,1,1,198912,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5gW5dSy3vXJxgzma4rQuzH,Make Me Feel,Janelle Monáe,Dirty Computer,1,8,194230,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:1mVTQSGoFchL3VVrIa0MeH,Millionaire,"Kelis, André 3000",Tasty,1,8,224933,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6wIjQNc12WD1EoTlX0VmM6,Mirage,Toro y Moi,Boo Boo,1,1,309226,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5U3cbPQ3CvZir2VRWeMi1r,When We're Fire,Lo-Fang,Blue Film,1,3,228866,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7wfUFY3X5YTjZQYzqEyHYy,HeadBand (feat. 2 Chainz) - Coucheron Remix,"B.o.B, 2 Chainz, Coucheron",HeadBand (feat. 2 Chainz) [Coucheron Remix],1,1,235384,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4PFiLGx8jAzcAJxwPLUeZ9,Cigarettes and Coffee,Otis Redding,The Soul Album,1,3,240800,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0aULRU35N9kTj6O1xMULRR,Magic Stick,Lil' Kim,La Bella Mafia,1,12,359973,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:01oPNCtTniFT3YM4K3ksTf,Opposite Of Adults,Chiddy Bang,The Preview,1,3,191600,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7GTQgSPs8BYbn3YbmS78N8,95 Till Infinity,Joey Bada$$,Summer Knights,1,4,267453,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4gRkhkJHnmtR3eVEPQtpEw,Like A Pro,"Blac Youngsta, DaBaby",Church on Sunday,1,5,177008,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,Top Boy (A Selection of Music Inspired by the Series),1,17,163120,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0hwkukpHcBJfGcIUxi1tK2,Freddy Krueger (feat. Tee Grizzley),"YNW Melly, Tee Grizzley",Freddy Krueger (feat. Tee Grizzley),1,1,244506,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,BOP,DaBaby,KIRK,1,3,159714,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),1,1,189322,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],"Young Thug, Travis Scott, Gunna",Hot (Remix) [feat. Gunna and Travis Scott],1,1,279906,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6zHyWsqTzT6Fympdy9KQDQ,Dontmakemefallinlove,Cuco,Chiquito,1,2,207692,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:2WRk6RxETSwdsg2dhtnXxc,Suffocation Blues,Black Pistol Fire,Black Pistol Fire,1,2,161053,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7G6HoBfgJEk4b7hSeKP201,Prefiero No Saber,Los Mesoneros,Pangea,1,1,166718,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:2sjcqzsTCduJOQ7bHLQdEK,Salvation,Tash Sultana,Salvation,1,1,259401,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5K3Ltbh5J9sdliccWyouhA,Stranger Boy,Flipboitamidles,Stranger Boy,1,1,240666,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5ervA7lbl13K2ekOUFmgKe,Jungle Youth,Young the Giant,Home of the Strange,1,5,220813,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:02ek3eQlPAAwlyMg3BuWU6,Búfalo,Tessa Ia,Correspondencia,1,6,193773,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4CUTUsBGjHslu2Bd3AOXGg,Basta Ya,The Marías,"Superclean, Vol. I",1,2,176599,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:77vDHmiANW3JS2gNN5q7pI,Fall Away,Twenty One Pilots,Twenty One Pilots,1,2,182000,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:1knDG6hRiyjs3d7tG4GJ2Z,The Code,"The Game, 21 Savage",Born 2 Rap,1,15,349264,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7r3uEafQW9ILlwDncWfLFA,Welcome Home,"The Game, Nipsey Hussle",Born 2 Rap,1,12,273718,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4bS1c5cAGAmVPbOvCoyAOg,Gold Daytonas,"The Game, Dom Kennedy",Born 2 Rap,1,7,157341,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:631U6DaszJisq3TiaQ0vTM,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson, Amy Winehouse",Version,1,5,219413,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:64KrFHj9p5AyCX2yZQr4YJ,Stranger in Moscow,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",2,3,343960,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0OJN2A3Qyvd7pwSF0AIteC,Keep You Mine,"NOTD, SHY Martin",Keep You Mine,1,1,174760,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:3B0ms7Xlxl16tRztKHpcu9,Summer Breeze,Seals and Crofts,Summer Breeze,1,4,205480,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:1FCQEg7wOK9IIBuxx63krr,And We Danced (feat. Ziggy Stardust),Macklemore,The Unplanned Mixtape,1,5,246213,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0MdSezTbC54SIPQkXrvHrp,Wings,"Shoreline Mafia, OHGEESY, Fenix Flexin",Party Pack. Vol 2,1,1,144080,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6Dvxpqv61hyRZJs4qDfiP3,Dennis,Roy Blair,Dennis,1,1,194363,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:0hNhlwnzMLzZSlKGDCuHOo,Space Song,Beach House,Depression Cherry,1,3,320466,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6JZv5f9ufV0Uz7VbGpd2DL,Skiptracing,Mild High Club,Skiptracing,1,1,219646,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),"benny blanco, Juice WRLD",Graduation (with Juice WRLD),1,1,177847,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:69dXVFCMiz3SL1L7M24NdX,bad vibes forever,"XXXTENTACION, PnB Rock, Trippie Redd",bad vibes forever,1,1,150475,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:56S5YTNqlsXSnR5T1S2oyJ,Sickening,"Trippie Redd, Tory Lanez",A Love Letter To You 4,1,12,193933,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:7tgjDlQsMR8RvkdlNCJA58,6 Kiss,"Trippie Redd, Juice WRLD, YNW Melly",A Love Letter To You 4,1,7,199436,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:4LJhJ6DQS7NwE7UKtvcM52,What's My Age Again?,blink-182,Enema Of The State,1,5,148360,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5DZwnLxHjWTZaz9jOpRhxb,Weak,AJR,The Click,1,3,201159,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,Dance Monkey (Stripped Back) / Dance Monkey,1,2,209438,spotify:user:wywymarsh,2019-12-16T18:19:51Z,,,
spotify:track:5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator, Rex Orange County, Anna of the North",Flower Boy,1,8,320720,spotify:user:wywymarsh,2019-12-16T18:22:35Z,,,
spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,Ooh La La,Faces,Ooh La La,1,10,214080,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:65oGVYJfdT6mYIdmmb6q3c,Some Minds (feat. Andrew Wyatt),"Flume, Andrew Wyatt",Some Minds (feat. Andrew Wyatt),1,1,263764,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:2nfOOSbwuJaLN3Kkx3tQg2,Shakedown Street,Grateful Dead,Shakedown Street,1,3,299440,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:4bN43jYf41eIjJZ3UXQpuA,Hold On - Remastered 2010,John Lennon,Plastic Ono Band,1,2,112040,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:22AbXxQbMdVqEz7xJjhccG,Welcome To Jamrock,Damian Marley,Welcome to Jamrock,1,3,213200,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:4cJOLN346rtOty3UPACsao,I Don't Know You,The Marías,I Don't Know You,1,1,209449,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:51UtgWS4z1eMPuLQOzPtNH,Amber,311,Greatest Hits '93 - '03,1,4,211080,spotify:user:wywymarsh,2020-01-21T17:10:59Z,,,
spotify:track:4DpBfWl3q8e0gGB76lAaox,Fire on the Mountain - 2013 Remaster,Grateful Dead,Shakedown Street,1,5,229009,spotify:user:wywymarsh,2020-01-21T17:11:10Z,,,
spotify:track:0hxl37ZV9GgcY1Pn8UiPWK,Superclean,The Marías,"Superclean, Vol. I",1,5,155557,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5Sf3GyLEAzJXxZ5mbCPXTu,Waves - Robin Schulz Radio Edit,"Mr. Probz, Robin Schulz",Waves (Robin Schulz Radio Edit),1,1,208133,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:1kwnxJNVl7cwcU98RvMBaR,Surf,Mac Miller,Circles,1,11,330506,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7ALEBJ8LOQqXVJ2tqnXtoH,"Bitch, Don’t Kill My Vibe - Remix","Kendrick Lamar, JAY-Z","good kid, m.A.A.d city (Deluxe)",2,5,278800,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5NiJFLsaw1cUP80CPyMjdN,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)","Dreamville, Bas, Cozz, Yung Baby Tate, Guapdad 4000, Buddy",Revenge Of The Dreamers III: Director's Cut,1,6,174360,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7kePNm3oqf5XqiGsrYUUZr,BUSSIT (with Ari Lennox),"Dreamville, Ari Lennox",16-Jan,1,1,150720,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",Music To Be Murdered By,1,7,210800,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,Blue World,Mac Miller,Circles,1,3,209440,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5gTyK0ylsqQbhFugP7eYmz,Stay Forever (feat. STRFKR),"Whethan, STRFKR",Stay Forever (feat. STRFKR),1,1,153430,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4Ygx3IHa6LBGNrRx3zx3vs,2099 (feat. Troye Sivan),"Charli XCX, Troye Sivan",2099 (feat. Troye Sivan),1,1,205213,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7co8zvT6HJuyT81IDukyID,Tranquility Base Hotel & Casino,Arctic Monkeys,Tranquility Base Hotel & Casino,1,4,212093,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:43x6FS2VFsWo1Y8njFewfC,Harry,Kelsy Karter,Harry,1,1,188520,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5X2I1TVUkchLBggRTCMYem,Slayerr,"Tm88, Lil Uzi Vert",Slayerr,1,1,205459,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,Please Excuse Me For Being Antisocial,1,2,196652,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove,1,1,205760,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:2zFdsAIk9r2Mi7Lmm1w3sM,That's All - 2007 Remaster,Genesis,Genesis,1,2,265533,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:6MiBl82lzXjmiMqMnQN8TS,Moth to a Flame,The GOASTT (The Ghost Of A Saber Tooth Tiger),Midnight Sun,1,12,404546,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0PV1TFUMTBrDETzW6KQulB,93 'Til Infinity,Souls Of Mischief,93 'til Infinity,1,8,286440,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:00hh0NPClA0PJetfwn4k5R,Know What I Want,Kali Uchis,Por Vida,1,5,251110,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0DRp685EnPxbJsF3tsZlC4,Talk to Me You'll Understand,Ross from Friends,You'll Understand,1,1,417099,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0EjgTTN8AcUAjJPdz9uwU2,Knocking On Heavens Door,Ed Robinson,Once Again,1,11,247440,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7n3kGSVCx32nesO6xfSmrW,That's All for Everyone - 2015 Remaster,Fleetwood Mac,Tusk (2015 Remaster),1,8,181306,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:2YXpEcWpqbiSByDu5l3pP7,Punching In A Dream,The Naked And Famous,Electronic Indie,1,21,239049,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:2pYdBVtak1ZeJMwssJcMHN,Cold Little Heart - Radio Edit,Michael Kiwanuka,Indie Spotlight,1,5,210186,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:50S4mpD9sR0ITKEfC0O2cb,waves (feat. Travis Scott) - Remix,"Miguel, Travis Scott",Rogue Waves,1,5,200839,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:71sCiLwHdR78XbbieTxOyG,Rose Quartz,Toro y Moi,Nova Tunes 2.7,1,3,252800,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5Mf8N03cwVWG0p7vcP75qR,Children of the Moon (feat. Tame Impala),"The Flaming Lips, Tame Impala",The Flaming Lips and Heady Fwends,1,5,332266,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0s03HieQBVcBt8MYR3THPB,Gypsy,Gardens & Villa,Just Tell Me That You Want Me: A Tribute To Fleetwood Mac,1,15,280200,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7pZ2G35GjXBfBHYBIvfvHx,That's All For Everyone,Tame Impala,Just Tell Me That You Want Me: A Tribute To Fleetwood Mac,1,12,222986,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4EYvuvqzUepdNaUlUZKVve,Superstar,Majid Jordan,Superstar,1,1,248571,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),"Future, Drake",Life Is Good (feat. Drake),1,1,237735,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5VarZFY00sO54HErJ3TPCI,So Good At Being in Trouble,Unknown Mortal Orchestra,II,1,3,230146,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5sz1xQRiw9Tu3mkLzhcHTj,Althea,Grateful Dead,Go to Heaven,1,3,412333,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:1wRvycpAMRdVEuQro58x4x,Who Knows What Tomorrow May Bring,Traffic,Traffic,1,4,193200,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,Good News,1,1,342040,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7MLSSXQOVCNKq8H3difWMz,Glocks (feat. Milano The Don),"Riot Ten, SAYMYNAME, Milano The Don",Glocks (feat. Milano The Don),1,1,167150,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:1CLU9Dv75foPZSBvdXyWnD,Lonely (feat. The Rigs),"Rezz, The Rigs",Beyond the Senses,1,6,210580,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0Qm14E0Scc9hpGPwhowHEP,Dissolve,Liquid Stranger,Dissolve,1,1,392592,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4BNWc6VNhfANsYMeTxGw4R,Get To Me,Jauz,Get To Me,1,1,256875,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7p7BGeakamC7IzCUENw2fr,Swiss,"NGHTMRE, Pell",Magic Hour,1,1,220800,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:39glqzRVRAy4vq3PqeTGb8,Love Is Gone,"SLANDER, Dylan Matthew",Love Is Gone,1,1,256042,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0MXVkMuhZB81Y41g5v9VAY,People I Know (feat. Panama),"Boombox Cartel, Panama",People I Know (feat. Panama),1,1,216428,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0tLLYilow7DCMHpgybsZVG,Cryptic,Rezz,Something Wrong Here,1,4,193811,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7MFahU9vl5TWlei936k7n6,Like That,"NGHTMRE, Big Gigantic",Like That,1,1,260087,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:52dYxAe79R1woCCBcangqg,Machines Can Be Our Friends,Champagne Drip,Of Course I Still Love You,1,4,186093,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7mGgDEGaQ1fiLa1KSHvVc4,Toxin,"Rezz, Fytch",Certain Kind of Magic,1,8,207182,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:3eoNUm0LU9hATVVi9w4fM6,Lost In Yesterday,Tame Impala,Lost In Yesterday,1,1,249586,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:7dhM0KUBxuZV9z5iNodLyn,Personal Jesus - 2006 Remaster,Depeche Mode,Violator (2006 Remastered Edition),1,3,294773,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:6Pkj4nv5K53i64cLVgkVyY,Reach Out I'll Be There,Four Tops,Reach Out,1,1,178533,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:1S1vypzJvsPQD3yriNFNdu,Over the Hills and Far Away - 2012 Remaster,Led Zeppelin,Houses of the Holy (Deluxe Edition),1,3,290933,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:64dkTKKNLwbjBuU4xnS2ei,Games Continued - Radio Edit,"Bakermat, GoldFish, Marie Plassard",Games,1,2,203706,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:5j37tCNNWeYJ2bWEt3pf8n,Magic Mamaliga,OMFO,Trans Balkan Express,1,10,130786,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:3bmbNLqSJjGDRbbqlJUt4y,Your Body - Cat Dealers Radio Edit,"Tom Novy, Cat Dealers, Michael Marshall",Your Body (feat. Michael Marshall) [Cat Dealers Remix],1,1,264194,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4AUS8KNz7zX8XFu9L38GT0,Sledgehammer - 2012 Remaster,Peter Gabriel,So (25th Anniversary Deluxe Edition),1,2,311986,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:6emdJW80SbDBMuHci8PJJn,Shine,Collective Soul,"Hints, Allegations & Things Left Unsaid",1,1,306040,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4F07ku5lMBIoybFPStM2j4,Suede,"NxWorries, Anderson .Paak, Knxwledge",Yes Lawd!,1,13,174866,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:4keAoywVf4jxRvXU7ON0hV,Salad Days,Mac DeMarco,Salad Days,1,1,145893,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:0sXE78JmUFQCZNl4TQHjjp,Cooking Up Something Good,Mac DeMarco,2,1,1,161013,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
spotify:track:6UqjaI4yIo2uA0kA6ej8ui,Lost in the Cold,Twiddle,Plump (Chapters 1 & 2),1,4,273182,spotify:user:wywymarsh,2020-01-21T17:11:28Z,,,
